189,"얘기하다",AV,"ㅕ불규칙",3,74202,"tell; say; speak","* 엄마는 아이에게 방을 치우라고 얘기했다.
* 결론을 얘기하다."
190,"잇다",AV,"ㅅ불규칙",2,24748,"connect; link; join","* 이 선을 조금 전에 그린 파란색 선에 이어 보세요.
* 끈을 잇다."
191,"발생하다",AV,"ㅕ불규칙",3,66250,"occur; generate","* 강력한 지진이 일본에서 발생했다. 
* 비용이 발생하다."
192,"어쩌다01",AV,"규칙",3,29765,do,"* 이거, 미안해서 어쩌나.
"
193,"옮기다",AV,"규칙",2,67843,"move; take; shift","* 인부들은 이삿짐들을 새집 안으로 옮겼다.
* 나무를 옮기다."
194,"잃다",AV,"규칙",1,17177,lose,"* 나는 어제 잃은 지갑을 찾으려고 하루 종일 여기저기 돌아다녔다.
* 가방을 잃다."
195,"바뀌다",AV,"규칙",1,61179,"be changed; be replaced","* 축구 국가 대표 팀은 감독이 바뀌면서 좋은 성적을 내기 시작했다.
* 감독이 바뀌다."
196,"비슷하다",DV,"ㅕ불규칙",1,65864,similar,"* 자매는 생긴 것도 비슷하고 입은 옷도 비슷했다.
* 비슷한 느낌."
197,"심하다",DV,"ㅕ불규칙",1,65046,"severe; harsh","* 동생은 기침과 고열에 콧물까지 흘리며 감기를 심하게 앓았다.
* 심한 감기."
198,"사랑하다",AV,"ㅕ불규칙",3,62743,love,"* 지수는 부끄러워하면서 내게 사랑하는 사람이 생겼다고 했다.
* 사랑하는 사람."
199,"자라다",AV,"규칙",1,66317,grow,"* 우리 집 아이들은 모두 건강하게 잘 자랐다.
* 나무가 자라다."
200,"실시하다",AV,"ㅕ불규칙",3,14101,"execute; enforce; implement","* 학교에서는 매달 화재 시 대피 훈련을 실시하고 있다.
* 단속을 실시하다."
201,"싫다",DV,"규칙",1,57271,"disgusting; distasteful; having no taste for","* 나는 단 음식이 싫다.
* 싫은 사람."
202,"갖추다",AV,"규칙",2,15709,"be equipped; be qualified; be complete","* 나는 여권을 만들기 위해 필요한 서류를 모두 갖추고 구청에 갔다.
* 기능을 갖추다."
203,"받아들이다",AV,"규칙",2,69489,"receive; take; accept","* 꽃은 식물이 물과 햇빛, 영양분을 받아들여 피운 것이다.
* 곡식을 받아들이다."
204,"꺼내다",AV,"규칙",1,62265,"take out; carry out","* 아빠는 양복 안주머니에서 지갑을 꺼내셨다.
* 담배를 꺼내다."
205,"전하다",AV,"ㅕ불규칙",1,75767,"remain; be passed on","* 이 고소설은 현재 원본은 전하지 않는다.
* 전하는 말."
206,"존재하다",AV,"ㅕ불규칙",3,24613,exist,"* 이 지구상에는 다양한 언어와 문자가 존재한다.
* 존재하는 도시."
207,"맞다02",AV,"규칙",2,66232,receive,"* 나는 웃는 얼굴로 그를 맞았다.
* 주인이 맞다."
208,"정하다01",AV,"ㅕ불규칙",1,29767,decide,"* 우리는 내일 만날 약속 장소를 우리가 자주 가는 카페로 정했다.
* 기한을 정하다."
209,"유지하다",AV,"ㅕ불규칙",3,27108,"keep; maintain","* 내 차는 앞차와 일정한 간격을 유지하며 달렸다.
* 거리를 유지하다."
210,"공부하다",AV,"ㅕ불규칙",3,23394,study,"* 지수는 영어를 혼자 공부했는데도 영어를 꽤 잘한다.
* 공부하는 습관."
211,"늘어나다",AV,"규칙",2,62833,"increase; swell","* 인원이 늘어날수록 다양한 의견이 나와서 일에 도움이 된다.
* 늘어난 개수."
212,"닦다",AV,"규칙",1,60316,"wipe; scrub	","* 나는 얼굴에 묻은 가루를 휴지로 닦아 냈다. 
* 구두를 닦다."
213,"괜찮다",DV,"규칙",1,60097,"nice; fine","* 그는 조금 뚱뚱하긴 하지만 정말 괜찮은 남자다.
* 괜찮은 사람."
214,"피하다",AV,"ㅕ불규칙",2,85911,avoid,"* 어려운 일을 피하는 것만이 능사는 아니다.
* 접촉을 피하다."
215,"거치다",AV,"규칙",2,15853,"be stuck; be blocked","* 토끼 한 마리가 사냥꾼의 덫에 거쳐 꼼짝 못 하게 되었다.
* 돌이 거치다."
216,"나아가다",AV,"규칙",2,28303,"move forward","* 배가 앞으로 천천히 나아가기 시작했다.
* 한 걸음을 나아가다."
217,"발견하다",AV,"ㅕ불규칙",3,57303,"discover; find","* 김 박사는 녹차에 노화를 막는 성분이 있다는 것을 발견했다.
* 보물을 발견하다."
218,"마련하다",AV,"ㅕ불규칙",3,59463,"prepare; arrange","* 그의 꿈은 작은 집을 마련해 좋아하는 여자와 결혼하는 것이었다.
* 돈을 마련하다."
219,"발표하다",AV,"ㅕ불규칙",3,66270,"publish; release; roll out","* 이 작가가 유명해진 것은 한 잡지에 소설을 발표한 후부터이다.
* 결과를 발표하다."
220,"걸치다",AV,"규칙",2,16301,hang,"* 이제 아침인가 싶더니 벌써 지는 해가 서산마루에 걸쳐 있다.
* 달이 걸치다."
221,"겪다",AV,"규칙",2,15956,"go through; undergo","* 세계적 경제 위기로 자동차 수출에 어려움을 겪고 있다.
* 갈등을 겪다."
222,"사라지다",AV,"규칙",2,66643,"disappear; vanish; go out of sight","* 서랍 위에 올려놓았던 돈이 눈앞에서 감쪽같이 사라졌다.
* 아이들이 사라지다."
223,"어떠하다",DV,"ㅕ불규칙",1,72244,such,"* 깊은 슬픔에 빠진 유민에게는 어떠한 위로도 소용없었다.
* 어떠한 말."
224,"짧다",DV,"규칙",1,71363,short,"* 몇몇 여자들은 짧은 치마를 입고 다리를 드러냈다.
* 짧은 다리."
225,"고맙다",DV,"ㅂ불규칙",1,20041,"thankful; grateful","* 사장은 자신을 믿고 열심히 일하는 직원들이 고마웠다.
* 고맙다는 말."
226,"비롯하다",AV,"ㅕ불규칙",2,15688,"start; begin","* 광주에서 비롯한 학생 운동이 전국으로 퍼져 나갔다.
* 비롯한 사건."
227,"들리다02",AV,"규칙",1,70783,"be heard; be audible","* 지수가 남편과 통화하는 내용이 전화기 밖으로 다 들렸다.
* 들리는 말."
228,"달리다03",AV,"규칙",1,66321,run,"* 말들이 들판 위를 신나게 달린다.
* 말이 달리다."
229,"바쁘다",DV,"규칙",1,66248,"busy; hectic","* 바쁜 생활이 계속되다 보니 시간이 어떻게 흘러가는지도 모르겠다.
* 바쁜 생활."
230,"인정하다",AV,"ㅕ불규칙",3,25097,"recognize; concede","* 친구가 자신의 잘못을 인정하고 사과해서 화해를 했다.
* 능력을 인정하다."
231,"나쁘다",DV,"규칙",1,26816,bad,"* 그는 부모도 없이 어린 동생을 홀로 키우는 나쁜 환경에서도 절망하지 않았다.
* 나쁜 것."
232,"불구하다",AV,"ㅕ불규칙",2,21155,"be not hindered by; disregard","* 가정 형편이 어려운 상황임에도 불구하고 민준이는 항상 밝고 씩씩하다.
* 궂은 날씨에도 불구하고."
233,"시키다",AV,"규칙",1,29769,order,"* 나는 그 아이에게 심부름을 시켰다.
* 결혼을 시키다."
234,"기르다",AV,"르불규칙",1,62242,"breed; grow; cultivate","* 나는 개와 고양이를 함께 기르고 있다. 
* 가축을 기르다."
235,"조사하다",AV,"ㅕ불규칙",3,57318,investigate,"* 경찰은 어제 발생한 살인 사건을 조사하고 있다.
* 조사한 자료."
236,"커다랗다",DV,"ㅎ불규칙",2,72164,"huge; enormous","* 아이는 커다란 인형을 낑낑거리면서 들고 갔다.
* 커다란 관심."
237,"있다01",AV,"규칙",1,68796,"be; stay","* 나는 서울에 일 년 동안 있었다.
"
238,"내려오다",AV,"규칙",1,64559,"step down","* 개미 한 마리가 나무 위에서 아래로 내려오고 있다. 
* 밑으로 내려오다."
239,"줄이다",AV,"규칙",1,62102,"turn down; reduce; shorten","* 서론이 너무 긴 것 같으니 좀 줄여서 써 봐.
* 길이를 줄이다."
240,"달라지다",AV,"규칙",2,62902,"become different","* 설악산은 계절마다 경치가 달라진다.
* 달라지는 도시."
241,"비다",AV,"규칙",1,15680,"be empty; be vacant","* 이삿짐을 빼고 나자 집이 텅 비었다.
* 빈 집."
242,"원하다",AV,"ㅕ불규칙",1,69570,"want; wish; hope","* 나는 말다툼을 벌인 친구와 화해를 원했다.
* 도움을 원하다."
243,"확인하다",AV,"ㅕ불규칙",3,73237,"check; affirm; confirm; verify","* 나는 지수에 대한 소문이 사실임을 확인했다.
* 사실을 확인하다."
244,"살아가다",AV,"규칙",2,15678,live,"* 동물들은 매일 서로 먹고 먹히며 살아간다.
* 동물이 살아가다."
245,"펴다",AV,"규칙",1,71484,"open; spread out","* 나는 그가 건넨 쪽지를 펴 읽었다.
* 날개를 펴다."
246,"자연스럽다",DV,"ㅂ불규칙",2,69512,"natural; unaffected","* 그 배우는 연기를 자연스럽게 잘한다.
* 자연스러운 모습."
247,"돌다",AV,"규칙",1,75006,"go round; rotate","* 무용수가 무대 위에서 두세 바퀴를 빙그르르 돌았다.
* 뱅글뱅글 돌다."
248,"안다",AV,"규칙",1,72225,"embrace; hug; hold someone in one's arms","* 아이가 인형을 꼭 안고 잠이 들었다.
* 갓난아기를 안다."
249,"잊다",AV,"규칙",1,70067,"forget; be forgetful of","* 이 수학 문제는 공식을 잊으면 풀기 어렵다.
* 말을 잊다."
250,"제시하다",AV,"ㅕ불규칙",3,31796,present,"* 나는 환경 오염 문제를 해결할 몇 가지 방안을 제시하고자 한다.
* 제시한 대안."
251,"불과하다",DV,"ㅕ불규칙",3,21149,"only; just; mere","* 백만 원에 불과하던 빚이 몇 년 사이에 열 배로 커졌다.
* 극소수에 불과하다."
252,"엄청나다",DV,"규칙",2,15118,"enormous; colossal; stupendous","* 전에 살던 집에 비하면 새로 이사 온 집은 엄청나게 컸다.
* 엄청난 결과."
253,"파악하다",AV,"ㅕ불규칙",3,82410,"understand; identify; figure out","* 나는 하루에 두 번 주식 시장의 현황을 파악하여 부장님께 보고를 올린다.
* 파악한 상황."
254,"노력하다",AV,"ㅕ불규칙",3,64375,"make effort; endeavor; work hard","* 우리 연구소는 암 치료제 개발에 노력하고 있다.
* 개발에 노력하다."
255,"씻다",AV,"규칙",1,17191,wash,"* 아버지는 비누를 칠해 온몸 구석구석을 깨끗하게 씻었다.
* 때를 씻다."
256,"늦다01",DV,"규칙",1,61181,"be late","* 나는 수업 시간에 늦어 학교까지 뛰어갔다.
* 모임에 늦다."
257,"분명하다",DV,"ㅕ불규칙",1,21098,distinct,"* 배우는 관객들이 잘 들을 수 있도록 크고 분명한 목소리로 말해야 한다.
* 분명한 목소리."
258,"지나가다",AV,"규칙",1,60216,"pass; go by","* 이사 준비를 하다 보니 연휴가 다 지나갔다.
* 지나가는 주말."
259,"훌륭하다",DV,"ㅕ불규칙",1,73249,"great; excellent; outstanding","* 나는 신문에서 어려운 처지에도 기부를 한 훌륭한 사람에 대한 기사를 읽었다.
* 훌륭한 작품."
260,"이어지다",AV,"규칙",2,24880,"be connected","* 우리 마을 위쪽은 집들이 다닥다닥 이어져 있다.
* 이어진 밧줄."
261,"낮다",DV,"규칙",1,58155,low,"* 키가 큰 지수는 굽이 낮은 구두를 즐겨 신는다.
* 낮은 건물."
262,"지적하다",AV,"ㅕ불규칙",3,28427,indicate,"* 어른을 손가락으로 지적하는 것은 예의에 어긋난다.
* 선생님이 학생을 지적하다."
263,"키우다",AV,"규칙",1,66587,"grow; raise","* 봄이 되자 지수는 베란다에 상추를 키우기 시작했다.
* 꽃을 키우다."
264,"눕다",AV,"ㅂ불규칙",1,62063,"lie down; lay oneself down; lie","* 나는 풀밭에 누워 맑은 하늘을 바라보았다.
* 마루에 눕다."
265,"발달하다",AV,"ㅕ불규칙",3,70888,develop,"* 어린아이는 자신의 생각이나 감정을 울음으로 표현하다가 언어가 발달하면 말로 표현하게 된다.
* 근육이 발달하다."
266,"발전하다",AV,"ㅕ불규칙",3,56083,develop,"* 우리 지역은 정치, 경제, 문화의 중심지로 발전해 왔다.
* 경제가 발전하다."
267,"등장하다",AV,"ㅕ불규칙",3,15048,appear,"* 사회자가 강연을 시작하기 위해 강당에 등장하니 강당이 조용해졌다.
* 배우가 등장하다."
268,"어울리다",AV,"규칙",1,67048,harmonize,"* 여러 색의 수수깡이 어울려 예쁜 작품이 하나 만들어졌다.
* 여럿이 어울리다."
269,"쉬다03",AV,"규칙",1,71280,"rest; repose; take a rest","* 우리는 잠시 의자에 앉아 쉬었다.
* 쉬는 시간."
270,"알리다",AV,"규칙",1,29770,"inform; tell; notify","* 나는 집에 계시는 부모님께 오늘은 외박을 한다고 미리 알렸다.
* 결과를 알리다."
271,"차다01",AV,"규칙",1,37227,"be full","* 지수가 속이 꽉 찬 수박을 한 통 사 왔다.
* 교실이 차다."
272,"빼다01",AV,"규칙",1,85714,"take out; draw; pull out","* 나는 책장에서 두툼한 책을 한 권 뺐다.
* 가시를 빼다."
273,"즐겁다",DV,"ㅂ불규칙",1,62101,"joyful; pleasant","* 공원에는 도시락을 먹으며 즐거운 시간을 갖는 가족들이 많았다.
* 즐거운 기분."
274,"싸우다",AV,"규칙",1,29732,"fight; quarrel; dispute","* 어렸을 때 형과 나는 장난감을 서로 갖겠다고 자주 싸우곤 했다.
* 친구와 싸우다."
275,"예쁘다",DV,"규칙",1,89697,"pretty; beautiful; comely","* 길가에 예쁜 꽃들이 줄지어 피어 있다.
* 예쁜 여자."
277,"정확하다",DV,"ㅕ불규칙",3,70894,accurate,"* 민준이는 미국에서 일 년밖에 살지 않았는데도 정확한 영어 발음을 구사했다.
* 정확한 분석."
278,"맛있다",DV,"규칙",1,70811,"tasty; delicious","* 지수네 어머니가 해 주신 음식은 맛있는 냄새만큼이나 맛도 좋았다.
* 맛있는 냄새."
279,"찾아오다",AV,"규칙",1,60322,"come visiting","* 졸업생 몇 명이 선생님을 찾아왔다.
* 사람이 찾아오다."
280,"결정하다",AV,"ㅕ불규칙",3,54908,decide,"* 감독은 고민 끝에 신인 배우를 주연으로 결정했다.
* 미래를 결정하다."
281,"없어지다",AV,"규칙",2,89919,"be gone; disappear","* 약을 먹고 푹 쉬었더니 몸살 기운이 서서히 없어졌다.
* 두려움이 없어지다."
282,"내려가다",AV,"규칙",1,63723,"go down; step down; descend","* 나는 내 방에서 책을 가지고 일 층으로 내려갔다.
* 아래로 내려가다."
283,"떠오르다",AV,"르불규칙",2,53785,"rise; come up","* 새벽이 되니 주변이 점점 밝아 오며 태양이 서서히 떠올랐다.
* 떠오르는 태양."
284,"미치다02",AV,"규칙",2,70860,reach,"* 아이에게 무슨 일이 생겼을지도 모른다는 생각이 미치자 나는 갑자기 불안해졌다.
* 생각이 미치다."
285,"무섭다",DV,"ㅂ불규칙",1,55637,"fearful; scared of","* 아이는 혼자 자는 게 무서워서 항상 부모님과 함께 잤다.
* 무서운 범죄."
286,"참다",AV,"규칙",1,29772,"endure; withstand; fight back; be patient","* 그녀는 졸음을 참지 못하고 그만 책상에 엎드려 잠이 들고 말았다.
* 간지럼을 참다."
287,"남기다",AV,"규칙",1,64371,leave,"* 우리 아이는 군것질을 좋아해서 용돈을 남기는 일이 없다.
* 밥을 남기다."
288,"지나치다02",DV,"규칙",2,90321,"extreme; severe","* 선생님은 지나치게 까부는 아이에게 주의를 주었다.
* 지나친 규제."
289,"가져오다",AV,"규칙",1,53818,bring,"* 김 부장은 사원들에게 결제 서류를 자기에게 가져오라고 지시했다.
* 돈을 가져오다."
290,"부드럽다",DV,"ㅂ불규칙",1,59372,"soft; smooth","* 면으로 만들어진 담요는 아기 피부에 자극이 없고 감촉이 부드럽다.
* 부드러운 느낌."
291,"여기다",AV,"규칙",2,15205,"regard; think; count","* 고대 중국에서는 기린이나 거북을 신성한 동물로 여겼다.
* 가족으로 여기다."
292,"내놓다",AV,"규칙",2,61013,"take out","* 어머니는 햇볕이 좋다며 화분을 모두 베란다에 내놓으셨다.
* 셔츠를 내놓다."
293,"떼다",AV,"규칙",2,66563,"take off; detach; remove","* 아이는 스티커를 벽에 붙였다 떼었다 하면서 장난을 쳤다.
* 혹을 떼다."
295,"심각하다",DV,"ㅕ불규칙",2,64966,"serious; grave","* 실업 문제는 단순히 경제적인 측면을 뛰어넘는 심각한 문제이다.
* 심각한 상황."
